complaint_id,latent_syndicate_id,filer_cohort,hop_count_actual,cashout_zone_id,cmp_before_cashout,edge_case_tag
V2CMP_0017381,LSYN_0487,slow,1,V2_ZID_088,False,CROSS_STATE|CROSS_REGION
V2CMP_0017382,LSYN_0550,normal,2,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017383,LSYN_0671,normal,4,V2_ZID_106,False,CROSS_STATE|CROSS_REGION
V2CMP_0017384,LSYN_0868,normal,0,V2_ZID_084,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0017385,LSYN_0550,normal,2,V2_ZID_024,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017386,LSYN_0841,normal,1,V2_ZID_120,False,SAME_STATE
V2CMP_0017387,LSYN_0902,normal,2,V2_ZID_100,False,SAME_STATE|SAME_ZONE|SHORT_WINDOW
V2CMP_0017388,LSYN_0652,normal,2,V2_ZID_118,False,SAME_STATE
V2CMP_0017389,LSYN_0024,normal,1,V2_ZID_022,False,CROSS_STATE|CROSS_REGION
V2CMP_0017390,LSYN_0281,normal,2,V2_ZID_035,False,CROSS_STATE|CROSS_REGION
V2CMP_0017391,LSYN_0357,slow,4,V2_ZID_013,False,CROSS_STATE
V2CMP_0017392,LSYN_0645,fast,5,V2_ZID_105,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017393,LSYN_0047,fast,1,V2_ZID_002,False,CROSS_STATE
V2CMP_0017394,LSYN_0751,slow,1,V2_ZID_103,False,CROSS_STATE|CROSS_REGION
V2CMP_0017395,LSYN_0262,fast,2,V2_ZID_118,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017396,LSYN_0080,slow,2,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0017397,LSYN_0581,fast,7,V2_ZID_083,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017398,LSYN_0736,fast,1,V2_ZID_093,False,CROSS_STATE|CROSS_REGION
V2CMP_0017399,LSYN_0544,fast,6,V2_ZID_075,False,LONG_CHAIN|CROSS_STATE
V2CMP_0017400,LSYN_0759,normal,1,V2_ZID_098,False,CROSS_STATE|CROSS_REGION
V2CMP_0017401,LSYN_0420,fast,1,V2_ZID_008,False,CROSS_STATE|CROSS_REGION
V2CMP_0017402,LSYN_0297,normal,6,V2_ZID_094,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017403,LSYN_0327,normal,3,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017404,LSYN_0532,normal,1,V2_ZID_022,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0017405,LSYN_0197,normal,2,V2_ZID_053,False,CROSS_STATE|CROSS_REGION
V2CMP_0017406,LSYN_0107,normal,5,V2_ZID_052,False,CROSS_STATE|CROSS_REGION
V2CMP_0017407,LSYN_0676,normal,1,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0017408,LSYN_0079,normal,1,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017409,LSYN_0903,normal,7,V2_ZID_064,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0017410,LSYN_0138,slow,2,V2_ZID_028,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017411,LSYN_0661,normal,5,V2_ZID_043,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017412,LSYN_0728,slow,2,V2_ZID_065,False,SAME_STATE
V2CMP_0017413,LSYN_0178,normal,4,V2_ZID_010,False,SAME_STATE
V2CMP_0017414,LSYN_0321,fast,5,V2_ZID_080,True,SAME_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017415,LSYN_0852,slow,3,V2_ZID_049,False,SAME_STATE|SAME_ZONE
V2CMP_0017416,LSYN_0859,fast,1,V2_ZID_056,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017417,LSYN_0280,fast,4,V2_ZID_101,False,CROSS_STATE|CROSS_REGION
V2CMP_0017418,LSYN_0269,fast,2,V2_ZID_013,False,CROSS_STATE|CROSS_REGION
V2CMP_0017419,LSYN_0859,normal,1,V2_ZID_116,False,CROSS_STATE|CROSS_REGION
V2CMP_0017420,LSYN_0309,normal,5,V2_ZID_027,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017421,LSYN_0776,normal,4,V2_ZID_008,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017422,LSYN_0762,normal,4,V2_ZID_001,False,CROSS_STATE|CROSS_REGION
V2CMP_0017423,LSYN_0690,normal,7,V2_ZID_005,False,LONG_CHAIN|CROSS_STATE|HOTSPOT_TARGET
V2CMP_0017424,LSYN_0140,fast,4,V2_ZID_079,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0017425,LSYN_0014,normal,3,V2_ZID_012,False,CROSS_STATE|CROSS_REGION
V2CMP_0017426,LSYN_0258,normal,2,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0017427,LSYN_0562,normal,3,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0017428,LSYN_0679,fast,5,V2_ZID_103,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017429,LSYN_0138,fast,0,V2_ZID_016,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0017430,LSYN_0291,slow,2,V2_ZID_095,False,CROSS_STATE|CROSS_REGION
V2CMP_0017431,LSYN_0824,normal,2,V2_ZID_041,False,SAME_STATE|CROSS_REGION|CENSORED
V2CMP_0017432,LSYN_0423,normal,2,V2_ZID_099,False,CROSS_STATE|CROSS_REGION
V2CMP_0017433,LSYN_0542,normal,2,V2_ZID_021,False,CROSS_STATE
V2CMP_0017434,LSYN_0491,fast,1,V2_ZID_085,False,SAME_STATE|SHORT_WINDOW
V2CMP_0017435,LSYN_0469,normal,6,V2_ZID_017,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017436,LSYN_0168,fast,2,V2_ZID_051,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017437,LSYN_0511,fast,6,V2_ZID_093,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017438,LSYN_0693,normal,4,V2_ZID_120,False,SAME_STATE
V2CMP_0017439,LSYN_0857,normal,3,V2_ZID_116,False,CROSS_STATE|CROSS_REGION
V2CMP_0017440,LSYN_0494,normal,7,V2_ZID_028,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017441,LSYN_0212,slow,4,V2_ZID_093,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017442,LSYN_0142,slow,2,V2_ZID_071,False,CROSS_STATE|CROSS_REGION
V2CMP_0017443,LSYN_0790,normal,3,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0017444,LSYN_0610,slow,1,V2_ZID_030,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0017445,LSYN_0824,normal,5,V2_ZID_097,False,CROSS_STATE|CROSS_REGION
V2CMP_0017446,LSYN_0447,fast,3,V2_ZID_095,False,CROSS_STATE|CROSS_REGION
V2CMP_0017447,LSYN_0439,fast,1,V2_ZID_104,False,CROSS_STATE
V2CMP_0017448,LSYN_0003,normal,3,V2_ZID_061,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017449,LSYN_0086,fast,3,V2_ZID_108,False,CROSS_STATE|CROSS_REGION
V2CMP_0017450,LSYN_0571,normal,2,V2_ZID_056,False,SAME_STATE|SHORT_WINDOW
V2CMP_0017451,LSYN_0183,normal,6,V2_ZID_031,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017452,LSYN_0159,normal,1,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017453,LSYN_0747,fast,0,V2_ZID_050,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0017454,LSYN_0119,slow,1,V2_ZID_037,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017455,LSYN_0731,normal,1,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0017456,LSYN_0884,normal,2,V2_ZID_050,False,CROSS_STATE|CROSS_REGION
V2CMP_0017457,LSYN_0053,slow,2,V2_ZID_014,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017458,LSYN_0575,normal,4,V2_ZID_004,False,SAME_STATE
V2CMP_0017459,LSYN_0494,normal,2,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017460,LSYN_0527,fast,5,V2_ZID_021,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017461,LSYN_0628,normal,6,V2_ZID_097,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017462,LSYN_0317,normal,2,V2_ZID_109,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017463,LSYN_0035,normal,2,V2_ZID_039,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017464,LSYN_0662,slow,2,V2_ZID_110,False,CROSS_STATE|CROSS_REGION
V2CMP_0017465,LSYN_0872,normal,1,V2_ZID_094,False,CROSS_STATE
V2CMP_0017466,LSYN_0074,fast,3,V2_ZID_108,False,CROSS_STATE|CROSS_REGION
V2CMP_0017467,LSYN_0571,normal,6,V2_ZID_023,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017468,LSYN_0648,fast,6,V2_ZID_003,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017469,LSYN_0337,normal,0,V2_ZID_097,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0017470,LSYN_0314,normal,2,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0017471,LSYN_0853,fast,5,V2_ZID_104,True,CROSS_STATE|INTERVENTION|LONG_WINDOW
V2CMP_0017472,LSYN_0346,normal,3,V2_ZID_068,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017473,LSYN_0426,normal,3,V2_ZID_102,False,CROSS_STATE|CROSS_REGION
V2CMP_0017474,LSYN_0669,normal,1,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0017475,LSYN_0351,fast,3,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0017476,LSYN_0086,fast,4,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017477,LSYN_0715,normal,4,V2_ZID_023,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017478,LSYN_0325,normal,2,V2_ZID_044,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017479,LSYN_0796,normal,3,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0017480,LSYN_0871,normal,6,V2_ZID_106,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017481,LSYN_0446,normal,5,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017482,LSYN_0339,fast,6,V2_ZID_058,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017483,LSYN_0895,slow,5,V2_ZID_108,False,CROSS_STATE|CROSS_REGION
V2CMP_0017484,LSYN_0495,normal,8,V2_ZID_100,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017485,LSYN_0017,normal,3,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0017486,LSYN_0526,normal,3,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0017487,LSYN_0054,normal,1,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0017488,LSYN_0555,slow,2,V2_ZID_050,False,CROSS_STATE|CROSS_REGION
V2CMP_0017489,LSYN_0693,fast,8,V2_ZID_098,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017490,LSYN_0024,fast,4,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0017491,LSYN_0140,normal,4,V2_ZID_058,False,CROSS_STATE
V2CMP_0017492,LSYN_0009,normal,5,V2_ZID_108,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017493,LSYN_0074,fast,3,V2_ZID_059,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017494,LSYN_0046,normal,6,V2_ZID_022,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017495,LSYN_0781,slow,1,V2_ZID_023,False,CROSS_STATE
V2CMP_0017496,LSYN_0132,fast,4,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017497,LSYN_0534,slow,5,V2_ZID_032,False,CROSS_STATE|CROSS_REGION
V2CMP_0017498,LSYN_0723,normal,1,V2_ZID_026,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017499,LSYN_0537,normal,2,V2_ZID_029,False,CROSS_STATE|CROSS_REGION
V2CMP_0017500,LSYN_0733,normal,2,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0017501,LSYN_0587,normal,5,V2_ZID_078,False,CROSS_STATE
V2CMP_0017502,LSYN_0503,normal,2,V2_ZID_104,False,CROSS_STATE|CROSS_REGION|CENSORED|SHORT_WINDOW
V2CMP_0017503,LSYN_0144,normal,2,V2_ZID_009,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017504,LSYN_0798,normal,4,V2_ZID_033,False,SAME_STATE
V2CMP_0017505,LSYN_0089,normal,2,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0017506,LSYN_0646,normal,5,V2_ZID_009,True,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017507,LSYN_0016,normal,2,V2_ZID_035,False,CROSS_STATE
V2CMP_0017508,LSYN_0555,slow,3,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0017509,LSYN_0061,normal,4,V2_ZID_080,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017510,LSYN_0772,normal,2,V2_ZID_111,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017511,LSYN_0259,fast,2,V2_ZID_033,False,CROSS_STATE|CROSS_REGION
V2CMP_0017512,LSYN_0845,normal,3,V2_ZID_012,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017513,LSYN_0422,normal,6,V2_ZID_029,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017514,LSYN_0343,normal,3,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0017515,LSYN_0725,normal,3,V2_ZID_103,False,CROSS_STATE|CROSS_REGION
V2CMP_0017516,LSYN_0643,fast,4,V2_ZID_029,True,CROSS_STATE|CROSS_REGION
V2CMP_0017517,LSYN_0461,normal,2,V2_ZID_088,False,CROSS_STATE|CROSS_REGION
V2CMP_0017518,LSYN_0148,fast,5,V2_ZID_080,False,CROSS_STATE|CROSS_REGION
V2CMP_0017519,LSYN_0427,fast,2,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0017520,LSYN_0299,normal,1,V2_ZID_047,False,CROSS_STATE|CROSS_REGION
V2CMP_0017521,LSYN_0146,slow,3,V2_ZID_048,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017522,LSYN_0106,normal,3,V2_ZID_019,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017523,LSYN_0892,normal,4,V2_ZID_004,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017524,LSYN_0743,slow,6,V2_ZID_111,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017525,LSYN_0656,normal,5,V2_ZID_076,False,CROSS_STATE|CROSS_REGION
V2CMP_0017526,LSYN_0078,normal,4,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0017527,LSYN_0805,normal,4,V2_ZID_024,False,CROSS_STATE|CROSS_REGION
V2CMP_0017528,LSYN_0619,normal,1,V2_ZID_042,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017529,LSYN_0729,fast,1,V2_ZID_066,False,CROSS_STATE|CROSS_REGION
V2CMP_0017530,LSYN_0778,normal,5,V2_ZID_069,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017531,LSYN_0568,fast,3,V2_ZID_087,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017532,LSYN_0542,slow,6,V2_ZID_058,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017533,LSYN_0821,fast,3,V2_ZID_067,True,CROSS_STATE|CROSS_REGION
V2CMP_0017534,LSYN_0845,slow,5,V2_ZID_012,False,CROSS_STATE|CROSS_REGION
V2CMP_0017535,LSYN_0790,normal,6,V2_ZID_024,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017536,LSYN_0709,normal,3,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0017537,LSYN_0458,slow,1,V2_ZID_093,False,CROSS_STATE|CROSS_REGION
V2CMP_0017538,LSYN_0743,slow,2,V2_ZID_027,False,CROSS_STATE|CROSS_REGION|CENSORED|SHORT_WINDOW
V2CMP_0017539,LSYN_0756,fast,3,V2_ZID_001,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017540,LSYN_0240,fast,4,V2_ZID_058,False,CROSS_STATE|CROSS_REGION
V2CMP_0017541,LSYN_0849,fast,3,V2_ZID_022,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017542,LSYN_0701,slow,8,V2_ZID_082,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017543,LSYN_0810,normal,2,V2_ZID_009,False,CROSS_STATE
V2CMP_0017544,LSYN_0240,slow,6,V2_ZID_086,False,LONG_CHAIN|SAME_STATE
V2CMP_0017545,LSYN_0442,normal,5,V2_ZID_017,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017546,LSYN_0344,normal,3,V2_ZID_101,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017547,LSYN_0403,fast,6,V2_ZID_063,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0017548,LSYN_0798,normal,2,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0017549,LSYN_0300,normal,4,V2_ZID_013,True,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017550,LSYN_0674,slow,4,V2_ZID_028,False,CROSS_STATE|CROSS_REGION
V2CMP_0017551,LSYN_0498,normal,2,V2_ZID_033,False,CROSS_STATE
V2CMP_0017552,LSYN_0181,slow,3,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0017553,LSYN_0684,fast,2,V2_ZID_029,False,CROSS_STATE|CROSS_REGION
V2CMP_0017554,LSYN_0286,normal,4,V2_ZID_075,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017555,LSYN_0885,fast,4,V2_ZID_112,False,CROSS_STATE|CROSS_REGION
V2CMP_0017556,LSYN_0251,normal,8,V2_ZID_039,False,LONG_CHAIN|CROSS_STATE
V2CMP_0017557,LSYN_0760,normal,5,V2_ZID_021,False,CROSS_STATE|CROSS_REGION
V2CMP_0017558,LSYN_0280,fast,2,V2_ZID_057,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017559,LSYN_0628,normal,1,V2_ZID_012,False,CROSS_STATE|CROSS_REGION
V2CMP_0017560,LSYN_0035,fast,6,V2_ZID_013,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017561,LSYN_0271,fast,2,V2_ZID_107,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017562,LSYN_0548,normal,2,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017563,LSYN_0818,fast,1,V2_ZID_106,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017564,LSYN_0036,normal,1,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017565,LSYN_0876,slow,6,V2_ZID_033,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017566,LSYN_0218,normal,5,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017567,LSYN_0620,normal,1,V2_ZID_012,False,SAME_STATE
V2CMP_0017568,LSYN_0634,fast,2,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0017569,LSYN_0208,slow,4,V2_ZID_036,False,CROSS_STATE|CROSS_REGION
V2CMP_0017570,LSYN_0100,slow,1,V2_ZID_037,False,CROSS_STATE|CROSS_REGION
V2CMP_0017571,LSYN_0612,normal,1,V2_ZID_022,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0017572,LSYN_0191,slow,4,V2_ZID_023,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017573,LSYN_0055,slow,2,V2_ZID_058,False,CROSS_STATE|CROSS_REGION
V2CMP_0017574,LSYN_0182,slow,2,V2_ZID_100,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017575,LSYN_0072,normal,1,V2_ZID_090,False,CROSS_STATE|CROSS_REGION
V2CMP_0017576,LSYN_0004,normal,3,V2_ZID_008,False,CROSS_STATE|CROSS_REGION
V2CMP_0017577,LSYN_0733,normal,4,V2_ZID_068,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017578,LSYN_0671,normal,3,V2_ZID_089,False,CROSS_STATE
V2CMP_0017579,LSYN_0364,slow,5,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0017580,LSYN_0656,normal,5,V2_ZID_030,False,CROSS_STATE|CROSS_REGION
V2CMP_0017581,LSYN_0803,slow,6,V2_ZID_104,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017582,LSYN_0370,slow,4,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0017583,LSYN_0060,normal,3,V2_ZID_119,False,CROSS_STATE|CROSS_REGION
V2CMP_0017584,LSYN_0292,normal,2,V2_ZID_081,False,CROSS_STATE|CROSS_REGION
V2CMP_0017585,LSYN_0841,normal,3,V2_ZID_006,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0017586,LSYN_0719,normal,4,V2_ZID_012,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017587,LSYN_0515,fast,3,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0017588,LSYN_0317,fast,1,V2_ZID_059,False,CROSS_STATE|CROSS_REGION
V2CMP_0017589,LSYN_0525,fast,1,V2_ZID_095,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017590,LSYN_0650,normal,1,V2_ZID_105,False,CROSS_STATE|CROSS_REGION
V2CMP_0017591,LSYN_0390,fast,3,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0017592,LSYN_0296,fast,2,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0017593,LSYN_0848,fast,4,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0017594,LSYN_0429,normal,0,V2_ZID_088,True,ZERO_HOP|CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0017595,LSYN_0803,normal,4,V2_ZID_104,False,CROSS_STATE|CROSS_REGION
V2CMP_0017596,LSYN_0077,normal,4,V2_ZID_053,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017597,LSYN_0609,normal,3,V2_ZID_057,False,CROSS_STATE|CROSS_REGION
V2CMP_0017598,LSYN_0331,normal,3,V2_ZID_110,False,CROSS_STATE|CROSS_REGION
V2CMP_0017599,LSYN_0150,normal,5,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017600,LSYN_0206,normal,3,V2_ZID_038,False,CROSS_STATE|CENSORED|SHORT_WINDOW
V2CMP_0017601,LSYN_0619,normal,2,V2_ZID_050,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017602,LSYN_0745,normal,3,V2_ZID_106,False,CROSS_STATE|CROSS_REGION
V2CMP_0017603,LSYN_0590,fast,2,V2_ZID_019,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017604,LSYN_0162,normal,6,V2_ZID_067,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017605,LSYN_0550,normal,3,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017606,LSYN_0079,fast,2,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0017607,LSYN_0258,normal,6,V2_ZID_067,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017608,LSYN_0822,fast,2,V2_ZID_033,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017609,LSYN_0188,normal,4,V2_ZID_104,True,CROSS_STATE|CROSS_REGION|INTERVENTION|VERY_SHORT_WINDOW
V2CMP_0017610,LSYN_0254,normal,0,V2_ZID_093,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017611,LSYN_0805,normal,6,V2_ZID_120,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0017612,LSYN_0562,fast,4,V2_ZID_015,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0017613,LSYN_0900,normal,3,V2_ZID_040,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017614,LSYN_0313,normal,3,V2_ZID_097,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017615,LSYN_0030,normal,2,V2_ZID_012,False,SAME_STATE
V2CMP_0017616,LSYN_0144,fast,0,V2_ZID_115,False,ZERO_HOP|SAME_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0017617,LSYN_0012,normal,3,V2_ZID_053,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017618,LSYN_0176,fast,4,V2_ZID_041,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017619,LSYN_0485,normal,5,V2_ZID_004,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0017620,LSYN_0488,normal,3,V2_ZID_077,False,CROSS_STATE|CROSS_REGION
V2CMP_0017621,LSYN_0723,slow,5,V2_ZID_053,False,CROSS_STATE|CROSS_REGION
V2CMP_0017622,LSYN_0686,slow,5,V2_ZID_075,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0017623,LSYN_0590,fast,1,V2_ZID_075,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
