hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,institution,event_timestamp,available_timestamp
HOP_V2CMP_0004407_1,V2CMP_0004407,1,VICT_0047493,ACCV2_0017450,157936.45,UPI,HDFC,2026-01-02T22:48:43.897916,2026-01-02T23:01:43.897916
HOP_V2CMP_0004407_2,V2CMP_0004407,2,ACCV2_0017450,ACCV2_0017450,94016.84,UPI,PNB,2026-01-02T22:59:08.411580,2026-01-03T00:04:08.411580
HOP_V2CMP_0004407_3,V2CMP_0004407,3,ACCV2_0017450,ACCV2_0017453,94016.84,NEFT,HDFC,2026-01-02T23:14:56.646735,2026-01-03T00:23:56.646735
HOP_V2CMP_0004408_1,V2CMP_0004408,1,VICT_0047494,ACCV2_0015235,13893.11,IMPS,Kotak,2026-01-19T00:26:55.681499,2026-01-19T00:52:55.681499
HOP_V2CMP_0004409_1,V2CMP_0004409,1,VICT_0047495,ACCV2_0029857,17346.72,UPI,SBI,2026-01-22T11:59:02.156857,2026-01-22T12:54:02.156857
HOP_V2CMP_0004409_2,V2CMP_0004409,2,ACCV2_0029857,ACCV2_0029848,13805.58,UPI,Kotak,2026-01-22T12:02:02.106022,2026-01-22T12:56:02.106022
HOP_V2CMP_0004409_3,V2CMP_0004409,3,ACCV2_0029848,ACCV2_0029873,11343.94,IMPS,IndusInd,2026-01-22T12:04:53.757674,2026-01-22T12:59:53.757674
HOP_V2CMP_0004409_4,V2CMP_0004409,4,ACCV2_0029873,ACCV2_0041590,11343.94,UPI,ICICI,2026-01-22T12:37:25.185766,2026-01-22T13:37:25.185766
HOP_V2CMP_0004411_1,V2CMP_0004411,1,VICT_0047497,ACCV2_0023908,335192.34,,Bank of Baroda,2026-01-06T12:26:51.961481,2026-01-06T13:21:51.961481
HOP_V2CMP_0004411_2,V2CMP_0004411,2,ACCV2_0023908,ACCV2_0023952,335192.34,UPI,SBI,2026-01-06T12:29:09.172541,2026-01-06T13:01:09.172541
HOP_V2CMP_0004412_1,V2CMP_0004412,1,VICT_0047498,ACCV2_0002925,185976.58,UPI,HDFC,2026-01-17T11:03:35.677388,2026-01-17T11:15:35.677388
HOP_V2CMP_0004413_1,V2CMP_0004413,1,VICT_0047499,ACCV2_0023234,40510.37,UPI,HDFC,2026-01-31T00:50:03.999649,2026-01-31T01:10:03.999649
HOP_V2CMP_0004413_2,V2CMP_0004413,2,ACCV2_0023234,ACCV2_0023233,40510.37,RTGS,Axis,2026-01-31T01:12:37.010397,2026-01-31T02:33:37.010397
HOP_V2CMP_0004414_1,V2CMP_0004414,1,VICT_0047500,ACCV2_0004514,109437.94,UPI,Kotak,2026-01-29T02:58:56.460014,2026-01-29T03:21:56.460014
HOP_V2CMP_0004415_1,V2CMP_0004415,1,VICT_0047501,ACCV2_0033890,14716.69,UPI,Bank of Baroda,2026-01-08T12:26:10.875612,2026-01-08T13:36:10.875612
HOP_V2CMP_0004415_2,V2CMP_0004415,2,ACCV2_0033890,ACCV2_0033891,14716.69,IMPS,Yes Bank,2026-01-08T12:28:20.838928,2026-01-08T12:56:20.838928
HOP_V2CMP_0004416_1,V2CMP_0004416,1,VICT_0047502,ACCV2_0025246,54373.48,UPI,HDFC,2026-01-09T07:02:25.393952,2026-01-09T08:11:25.393952
HOP_V2CMP_0004416_2,V2CMP_0004416,2,ACCV2_0025246,ACCV2_0025247,54373.48,UPI,SBI,2026-01-09T07:03:25.393952,2026-01-09T07:58:25.393952
HOP_V2CMP_0004417_1,V2CMP_0004417,1,VICT_0047503,ACCV2_0020753,20813.24,UPI,HDFC,2026-01-22T19:11:43.562559,2026-01-22T19:39:43.562559
HOP_V2CMP_0004417_2,V2CMP_0004417,2,ACCV2_0020753,ACCV2_0020754,15918.79,UPI,PNB,2026-01-22T19:27:38.804708,2026-01-22T20:49:38.804708
HOP_V2CMP_0004417_3,V2CMP_0004417,3,ACCV2_0020754,ACCV2_0020754,15918.79,UPI,HDFC,2026-01-22T19:29:48.507323,2026-01-22T20:05:48.507323
HOP_V2CMP_0004418_1,V2CMP_0004418,1,VICT_0047504,ACCV2_0035449,10098.39,UPI,HDFC,2026-01-04T20:26:47.956548,2026-01-04T21:38:47.956548
HOP_V2CMP_0004418_2,V2CMP_0004418,2,ACCV2_0035449,ACCV2_0035445,6675.55,IMPS,PNB,2026-01-04T20:32:35.122833,2026-01-04T20:56:35.122833
HOP_V2CMP_0004418_3,V2CMP_0004418,3,ACCV2_0035445,ACCV2_0035444,5051.72,UPI,Paytm PB,2026-01-04T20:33:35.122833,2026-01-04T21:06:35.122833
HOP_V2CMP_0004418_4,V2CMP_0004418,4,ACCV2_0035444,ACCV2_0035453,4551.11,UPI,PNB,2026-01-04T20:34:35.122833,2026-01-04T21:58:35.122833
HOP_V2CMP_0004418_5,V2CMP_0004418,5,ACCV2_0035453,ACCV2_0035444,4551.11,UPI,,2026-01-04T20:38:14.289176,2026-01-04T21:02:14.289176
HOP_V2CMP_0004419_1,V2CMP_0004419,1,VICT_0047505,ACCV2_0003998,605457.35,UPI,HDFC,2026-01-30T10:44:36.770831,2026-01-30T11:42:36.770831
HOP_V2CMP_0004419_2,V2CMP_0004419,2,ACCV2_0003998,ACCV2_0003997,605457.35,IMPS,HDFC,2026-01-30T10:46:21.306956,2026-01-30T11:48:21.306956
HOP_V2CMP_0004420_1,V2CMP_0004420,1,VICT_0047506,ACCV2_0037679,1422417.22,UPI,Bank of Baroda,2026-01-08T11:11:02.730241,2026-01-08T12:39:02.730241
HOP_V2CMP_0004420_2,V2CMP_0004420,2,ACCV2_0037679,ACCV2_0037690,1422417.22,,HDFC,2026-01-08T11:13:55.124824,2026-01-08T11:24:55.124824
HOP_V2CMP_0004421_1,V2CMP_0004421,1,VICT_0047507,ACCV2_0031292,197182.43,UPI,HDFC,2026-01-08T15:24:56.321824,2026-01-08T16:15:56.321824
HOP_V2CMP_0004422_1,V2CMP_0004422,1,VICT_0047508,ACCV2_0029169,23633.74,UPI,Bank of Baroda,2026-01-28T20:13:19.219849,2026-01-28T21:16:19.219849
HOP_V2CMP_0004422_2,V2CMP_0004422,2,ACCV2_0029169,ACCV2_0029172,23633.74,NEFT,SBI,2026-01-28T20:18:34.456416,2026-01-28T21:35:34.456416
HOP_V2CMP_0004423_1,V2CMP_0004423,1,VICT_0047509,ACCV2_0040337,22189.9,RTGS,Kotak,2026-01-09T11:13:56.474742,2026-01-09T11:43:56.474742
HOP_V2CMP_0004424_1,V2CMP_0004424,1,VICT_0047510,ACCV2_0014338,25345.6,UPI,,2026-01-28T15:26:11.550309,2026-01-28T15:57:11.550309
HOP_V2CMP_0004425_1,V2CMP_0004425,1,VICT_0047511,ACCV2_0027851,15222.14,UPI,,2026-01-24T18:28:00.927244,2026-01-24T19:49:00.927244
HOP_V2CMP_0004426_1,V2CMP_0004426,1,VICT_0047512,ACCV2_0022062,15259.54,UPI,Bank of Baroda,2026-01-14T19:56:32.199431,2026-01-14T20:55:32.199431
HOP_V2CMP_0004427_1,V2CMP_0004427,1,VICT_0047513,ACCV2_0033265,34240.22,UPI,ICICI,2026-01-14T22:19:44.805194,2026-01-14T22:41:44.805194
HOP_V2CMP_0004427_2,V2CMP_0004427,2,ACCV2_0033265,ACCV2_0033265,22242.03,IMPS,IndusInd,2026-01-14T22:21:08.299294,2026-01-14T22:56:08.299294
HOP_V2CMP_0004427_3,V2CMP_0004427,3,ACCV2_0033265,ACCV2_0033265,15635.11,UPI,HDFC,2026-01-14T22:33:05.266109,2026-01-14T23:16:05.266109
HOP_V2CMP_0004427_4,V2CMP_0004427,4,ACCV2_0033265,ACCV2_0033267,12252.67,IMPS,HDFC,2026-01-14T22:41:33.773298,2026-01-14T23:29:33.773298
HOP_V2CMP_0004427_5,V2CMP_0004427,5,ACCV2_0033267,ACCV2_0033275,7690.29,UPI,PNB,2026-01-14T23:01:03.238572,2026-01-15T00:28:03.238572
HOP_V2CMP_0004427_6,V2CMP_0004427,6,ACCV2_0033275,ACCV2_0033266,7690.29,IMPS,ICICI,2026-01-14T23:31:56.536871,2026-01-15T00:01:56.536871
HOP_V2CMP_0004428_1,V2CMP_0004428,1,VICT_0047514,ACCV2_0009787,129357.33,UPI,Kotak,2026-01-04T15:12:52.538158,2026-01-04T16:11:52.538158
HOP_V2CMP_0004428_2,V2CMP_0004428,2,ACCV2_0009787,ACCV2_0039612,123217.02,NEFT,ICICI,2026-01-04T15:18:58.583640,2026-01-04T16:32:58.583640
HOP_V2CMP_0004428_3,V2CMP_0004428,3,ACCV2_0039612,ACCV2_0009787,116377.52,IMPS,PNB,2026-01-04T15:40:37.018480,2026-01-04T16:43:37.018480
HOP_V2CMP_0004428_4,V2CMP_0004428,4,ACCV2_0009787,ACCV2_0009854,78394.94,NEFT,ICICI,2026-01-04T15:44:35.352951,2026-01-04T16:01:35.352951
HOP_V2CMP_0004428_5,V2CMP_0004428,5,ACCV2_0009854,ACCV2_0009785,78394.94,UPI,Yes Bank,2026-01-04T15:49:33.808735,2026-01-04T16:16:33.808735
HOP_V2CMP_0004429_1,V2CMP_0004429,1,VICT_0047515,ACCV2_0020026,32126.08,UPI,Canara Bank,2026-01-30T14:35:24.320759,2026-01-30T15:43:24.320759
HOP_V2CMP_0004429_2,V2CMP_0004429,2,ACCV2_0020026,ACCV2_0020040,25754.33,RTGS,Axis,2026-01-30T14:36:44.246352,2026-01-30T14:46:44.246352
HOP_V2CMP_0004429_3,V2CMP_0004429,3,ACCV2_0020040,ACCV2_0020025,22213.59,UPI,IndusInd,2026-01-30T14:41:06.661539,2026-01-30T15:28:06.661539
HOP_V2CMP_0004429_4,V2CMP_0004429,4,ACCV2_0020025,ACCV2_0020025,22213.59,UPI,PNB,2026-01-30T14:49:42.962681,2026-01-30T15:03:42.962681
HOP_V2CMP_0004430_1,V2CMP_0004430,1,VICT_0047516,ACCV2_0019258,4593.65,,SBI,2026-01-23T13:59:18.220638,2026-01-23T14:33:18.220638
HOP_V2CMP_0004430_2,V2CMP_0004430,2,ACCV2_0019258,ACCV2_0019257,3916.0,UPI,ICICI,2026-01-23T14:42:44.832386,2026-01-23T15:32:44.832386
HOP_V2CMP_0004430_3,V2CMP_0004430,3,ACCV2_0019257,ACCV2_0019317,2539.68,IMPS,Kotak,2026-01-23T14:43:44.832386,2026-01-23T15:30:44.832386
HOP_V2CMP_0004430_4,V2CMP_0004430,4,ACCV2_0019317,ACCV2_0019257,2539.68,UPI,Kotak,2026-01-23T14:46:18.328924,2026-01-23T15:35:18.328924
HOP_V2CMP_0004431_1,V2CMP_0004431,1,VICT_0047517,ACCV2_0021409,20793.58,UPI,Bank of Baroda,2026-01-02T04:28:41.494304,2026-01-02T05:48:41.494304
HOP_V2CMP_0004431_2,V2CMP_0004431,2,ACCV2_0021409,ACCV2_0021406,15223.92,UPI,HDFC,2026-01-02T04:30:57.689188,2026-01-02T05:01:57.689188
HOP_V2CMP_0004431_3,V2CMP_0004431,3,ACCV2_0021406,ACCV2_0021406,8977.35,IMPS,Axis,2026-01-02T04:48:03.726924,2026-01-02T06:07:03.726924
HOP_V2CMP_0004431_4,V2CMP_0004431,4,ACCV2_0021406,ACCV2_0021450,7121.59,UPI,Kotak,2026-01-02T05:13:37.023716,2026-01-02T06:31:37.023716
HOP_V2CMP_0004431_5,V2CMP_0004431,5,ACCV2_0021450,ACCV2_0021430,7121.59,UPI,Paytm PB,2026-01-02T05:16:03.814101,2026-01-02T06:36:03.814101
HOP_V2CMP_0004432_1,V2CMP_0004432,1,VICT_0047518,ACCV2_0006537,110395.88,UPI,Kotak,2026-01-31T19:32:08.766270,2026-01-31T19:57:08.766270
HOP_V2CMP_0004432_2,V2CMP_0004432,2,ACCV2_0006537,ACCV2_0006536,98597.42,IMPS,,2026-01-31T19:42:23.888626,2026-01-31T21:06:23.888626
HOP_V2CMP_0004432_3,V2CMP_0004432,3,ACCV2_0006536,ACCV2_0006536,83460.74,UPI,Kotak,2026-01-31T19:47:37.537016,2026-01-31T20:44:37.537016
HOP_V2CMP_0004432_4,V2CMP_0004432,4,ACCV2_0006536,ACCV2_0006539,83460.74,UPI,Axis,2026-01-31T19:48:37.537016,2026-01-31T20:11:37.537016
HOP_V2CMP_0004433_1,V2CMP_0004433,1,VICT_0047519,ACCV2_0041519,10386.93,UPI,Bank of Baroda,2026-01-22T20:15:46.010418,2026-01-22T21:05:46.010418
HOP_V2CMP_0004433_2,V2CMP_0004433,2,ACCV2_0041519,ACCV2_0038474,10386.93,UPI,Yes Bank,2026-01-22T20:19:51.390373,2026-01-22T21:16:51.390373
HOP_V2CMP_0004434_1,V2CMP_0004434,1,VICT_0047520,ACCV2_0029256,5700.18,UPI,SBI,2026-01-07T08:52:34.669634,2026-01-07T09:06:34.669634
HOP_V2CMP_0004434_2,V2CMP_0004434,2,ACCV2_0029256,ACCV2_0029261,5700.18,IMPS,HDFC,2026-01-07T08:57:41.110425,2026-01-07T09:14:41.110425
HOP_V2CMP_0004435_1,V2CMP_0004435,1,VICT_0047521,ACCV2_0042012,57255.18,UPI,HDFC,2026-01-19T12:28:47.655946,2026-01-19T13:29:47.655946
HOP_V2CMP_0004436_1,V2CMP_0004436,1,VICT_0047522,ACCV2_0000132,322795.3,RTGS,Bank of Baroda,2026-01-16T16:49:19.508684,2026-01-16T17:23:19.508684
HOP_V2CMP_0004436_2,V2CMP_0004436,2,ACCV2_0000132,ACCV2_0042803,292817.87,UPI,,2026-01-16T16:52:10.021236,2026-01-16T17:34:10.021236
HOP_V2CMP_0004436_3,V2CMP_0004436,3,ACCV2_0042803,ACCV2_0000163,292817.87,RTGS,IndusInd,2026-01-16T16:57:55.575770,2026-01-16T18:24:55.575770
HOP_V2CMP_0004437_1,V2CMP_0004437,1,VICT_0047523,ACCV2_0038764,114279.75,IMPS,ICICI,2026-01-14T07:06:21.076334,2026-01-14T08:02:21.076334
HOP_V2CMP_0004437_2,V2CMP_0004437,2,ACCV2_0038764,ACCV2_0038760,114279.75,UPI,,2026-01-14T07:12:49.931953,2026-01-14T08:12:49.931953
HOP_V2CMP_0004438_1,V2CMP_0004438,1,VICT_0047524,ACCV2_0003517,234880.29,UPI,Canara Bank,2026-01-23T21:23:26.995324,2026-01-23T22:47:26.995324
HOP_V2CMP_0004438_2,V2CMP_0004438,2,ACCV2_0003517,ACCV2_0039761,146330.49,UPI,Kotak,2026-01-23T21:35:51.944520,2026-01-23T22:33:51.944520
HOP_V2CMP_0004438_3,V2CMP_0004438,3,ACCV2_0039761,ACCV2_0003582,146330.49,IMPS,HDFC,2026-01-23T21:39:14.705400,2026-01-23T22:54:14.705400
HOP_V2CMP_0004439_1,V2CMP_0004439,1,VICT_0047525,ACCV2_0037726,4239.81,IMPS,Kotak,2026-01-09T13:26:56.412518,2026-01-09T13:40:56.412518
HOP_V2CMP_0004439_2,V2CMP_0004439,2,ACCV2_0037726,ACCV2_0037727,2472.76,RTGS,Axis,2026-01-09T13:40:22.260981,2026-01-09T13:52:22.260981
HOP_V2CMP_0004439_3,V2CMP_0004439,3,ACCV2_0037727,ACCV2_0037746,1814.2,UPI,ICICI,2026-01-09T13:45:52.007977,2026-01-09T14:59:52.007977
HOP_V2CMP_0004439_4,V2CMP_0004439,4,ACCV2_0037746,ACCV2_0037726,1493.83,IMPS,SBI,2026-01-09T13:50:17.356021,2026-01-09T15:06:17.356021
HOP_V2CMP_0004439_5,V2CMP_0004439,5,ACCV2_0037726,ACCV2_0037733,1493.83,,ICICI,2026-01-09T13:54:52.274380,2026-01-09T14:51:52.274380
HOP_V2CMP_0004440_1,V2CMP_0004440,1,VICT_0047526,ACCV2_0000932,94926.52,UPI,Kotak,2026-01-17T00:40:32.920997,2026-01-17T01:19:32.920997
HOP_V2CMP_0004440_2,V2CMP_0004440,2,ACCV2_0000932,ACCV2_0000933,55311.03,IMPS,Yes Bank,2026-01-17T00:41:50.734538,2026-01-17T01:15:50.734538
HOP_V2CMP_0004440_3,V2CMP_0004440,3,ACCV2_0000933,ACCV2_0000919,55311.03,IMPS,ICICI,2026-01-17T00:43:30.807937,2026-01-17T00:54:30.807937
HOP_V2CMP_0004441_1,V2CMP_0004441,1,VICT_0047527,ACCV2_0029217,9539.57,RTGS,SBI,2026-01-15T12:42:31.937307,2026-01-15T13:50:31.937307
HOP_V2CMP_0004441_2,V2CMP_0004441,2,ACCV2_0029217,ACCV2_0029217,5261.17,IMPS,ICICI,2026-01-15T12:58:23.443065,2026-01-15T13:51:23.443065
HOP_V2CMP_0004441_3,V2CMP_0004441,3,ACCV2_0029217,ACCV2_0029217,4292.73,UPI,,2026-01-15T13:11:00.111068,2026-01-15T13:44:00.111068
HOP_V2CMP_0004441_4,V2CMP_0004441,4,ACCV2_0029217,ACCV2_0029218,2609.64,UPI,Axis,2026-01-15T13:16:26.909007,2026-01-15T14:32:26.909007
HOP_V2CMP_0004441_5,V2CMP_0004441,5,ACCV2_0029218,ACCV2_0029254,2609.64,UPI,Paytm PB,2026-01-15T13:30:41.369936,2026-01-15T14:31:41.369936
HOP_V2CMP_0004443_1,V2CMP_0004443,1,VICT_0047529,ACCV2_0040751,8722.67,RTGS,Kotak,2026-01-26T04:56:29.645862,2026-01-26T06:15:29.645862
HOP_V2CMP_0004443_2,V2CMP_0004443,2,ACCV2_0040751,ACCV2_0040751,7938.83,IMPS,Kotak,2026-01-26T05:01:04.855217,2026-01-26T05:39:04.855217
HOP_V2CMP_0004443_3,V2CMP_0004443,3,ACCV2_0040751,ACCV2_0040751,7938.83,UPI,,2026-01-26T05:09:29.114584,2026-01-26T06:24:29.114584
HOP_V2CMP_0004444_1,V2CMP_0004444,1,VICT_0047530,ACCV2_0029848,119782.33,UPI,Kotak,2026-01-09T13:15:28.970101,2026-01-09T13:59:28.970101
HOP_V2CMP_0004444_2,V2CMP_0004444,2,ACCV2_0029848,ACCV2_0029850,73276.56,UPI,Axis,2026-01-09T14:02:31.489474,2026-01-09T14:49:31.489474
HOP_V2CMP_0004444_3,V2CMP_0004444,3,ACCV2_0029850,ACCV2_0029891,60376.96,UPI,ICICI,2026-01-09T14:06:36.310646,2026-01-09T14:52:36.310646
HOP_V2CMP_0004444_4,V2CMP_0004444,4,ACCV2_0029891,ACCV2_0029848,60376.96,IMPS,IndusInd,2026-01-09T14:07:36.310646,2026-01-09T14:28:36.310646
HOP_V2CMP_0004445_1,V2CMP_0004445,1,VICT_0047531,ACCV2_0039965,20151.25,UPI,,2026-01-17T00:22:17.243313,2026-01-17T01:17:17.243313
HOP_V2CMP_0004445_2,V2CMP_0004445,2,ACCV2_0039965,ACCV2_0039972,11112.27,UPI,Axis,2026-01-17T00:36:27.224748,2026-01-17T01:13:27.224748
HOP_V2CMP_0004445_3,V2CMP_0004445,3,ACCV2_0039972,ACCV2_0039966,11112.27,UPI,Paytm PB,2026-01-17T00:58:34.217754,2026-01-17T02:24:34.217754
HOP_V2CMP_0004446_1,V2CMP_0004446,1,VICT_0047532,ACCV2_0042193,18244.79,IMPS,HDFC,2026-01-22T20:57:00.096500,2026-01-22T21:45:00.096500
HOP_V2CMP_0004446_2,V2CMP_0004446,2,ACCV2_0042193,ACCV2_0042194,18244.79,NEFT,PNB,2026-01-22T21:00:13.997084,2026-01-22T22:14:13.997084
HOP_V2CMP_0004447_1,V2CMP_0004447,1,VICT_0047533,ACCV2_0001667,118438.85,UPI,ICICI,2026-01-17T11:39:25.495917,2026-01-17T12:19:25.495917
HOP_V2CMP_0004447_2,V2CMP_0004447,2,ACCV2_0001667,ACCV2_0001668,116912.44,UPI,HDFC,2026-01-17T11:41:19.743813,2026-01-17T11:56:19.743813
HOP_V2CMP_0004447_3,V2CMP_0004447,3,ACCV2_0001668,ACCV2_0001667,104419.98,IMPS,IndusInd,2026-01-17T12:00:45.708079,2026-01-17T12:47:45.708079
HOP_V2CMP_0004447_4,V2CMP_0004447,4,ACCV2_0001667,ACCV2_0001667,104419.98,UPI,HDFC,2026-01-17T12:04:27.967143,2026-01-17T12:54:27.967143
HOP_V2CMP_0004449_1,V2CMP_0004449,1,VICT_0047535,ACCV2_0034437,15588.8,IMPS,Axis,2026-01-14T14:37:48.066952,2026-01-14T16:03:48.066952
HOP_V2CMP_0004449_2,V2CMP_0004449,2,ACCV2_0034437,ACCV2_0034469,9321.56,RTGS,ICICI,2026-01-14T15:48:29.844596,2026-01-14T15:59:29.844596
HOP_V2CMP_0004449_3,V2CMP_0004449,3,ACCV2_0034469,ACCV2_0034435,8144.34,UPI,Kotak,2026-01-14T15:51:13.657633,2026-01-14T16:55:13.657633
HOP_V2CMP_0004449_4,V2CMP_0004449,4,ACCV2_0034435,ACCV2_0034434,8144.34,,,2026-01-14T15:52:49.230608,2026-01-14T16:31:49.230608
HOP_V2CMP_0004450_1,V2CMP_0004450,1,VICT_0047536,ACCV2_0034682,13526.69,UPI,HDFC,2026-01-01T06:58:12.838345,2026-01-01T08:26:12.838345
HOP_V2CMP_0004450_2,V2CMP_0004450,2,ACCV2_0034682,ACCV2_0039800,9849.9,UPI,IndusInd,2026-01-01T07:08:19.781230,2026-01-01T07:27:19.781230
HOP_V2CMP_0004450_3,V2CMP_0004450,3,ACCV2_0039800,ACCV2_0034717,7521.6,IMPS,Yes Bank,2026-01-01T07:20:02.074392,2026-01-01T07:57:02.074392
HOP_V2CMP_0004450_4,V2CMP_0004450,4,ACCV2_0034717,ACCV2_0034680,7521.6,UPI,Paytm PB,2026-01-01T07:22:47.285339,2026-01-01T08:40:47.285339
HOP_V2CMP_0004451_1,V2CMP_0004451,1,VICT_0047537,ACCV2_0041440,906774.94,RTGS,,2026-01-27T10:36:56.368012,2026-01-27T11:56:56.368012
HOP_V2CMP_0004451_2,V2CMP_0004451,2,ACCV2_0041440,ACCV2_0041439,906774.94,UPI,Axis,2026-01-27T10:43:37.074727,2026-01-27T12:12:37.074727
HOP_V2CMP_0004452_1,V2CMP_0004452,1,VICT_0047538,ACCV2_0021759,427362.23,IMPS,,2026-01-19T15:50:25.701602,2026-01-19T16:06:25.701602
HOP_V2CMP_0004452_2,V2CMP_0004452,2,ACCV2_0021759,ACCV2_0021761,350538.17,IMPS,IndusInd,2026-01-19T15:52:27.687051,2026-01-19T17:07:27.687051
HOP_V2CMP_0004452_3,V2CMP_0004452,3,ACCV2_0021761,ACCV2_0021759,293938.93,IMPS,SBI,2026-01-19T15:57:11.730750,2026-01-19T16:33:11.730750
HOP_V2CMP_0004452_4,V2CMP_0004452,4,ACCV2_0021759,ACCV2_0021759,238576.81,UPI,PNB,2026-01-19T15:59:07.808351,2026-01-19T17:03:07.808351
HOP_V2CMP_0004452_5,V2CMP_0004452,5,ACCV2_0021759,ACCV2_0021759,238576.81,RTGS,SBI,2026-01-19T16:01:17.872794,2026-01-19T16:17:17.872794
HOP_V2CMP_0004453_1,V2CMP_0004453,1,VICT_0047539,ACCV2_0026823,770316.51,RTGS,Canara Bank,2026-01-07T10:29:40.491288,2026-01-07T11:01:40.491288
HOP_V2CMP_0004453_2,V2CMP_0004453,2,ACCV2_0026823,ACCV2_0026823,770316.51,IMPS,Kotak,2026-01-07T10:34:11.314229,2026-01-07T11:48:11.314229
HOP_V2CMP_0004454_1,V2CMP_0004454,1,VICT_0047540,ACCV2_0031348,8949395.24,NEFT,Axis,2026-01-31T17:07:00.815821,2026-01-31T18:01:00.815821
HOP_V2CMP_0004455_1,V2CMP_0004455,1,VICT_0047541,ACCV2_0009636,121078.88,UPI,,2026-01-15T17:55:00.530157,2026-01-15T18:23:00.530157
HOP_V2CMP_0004456_1,V2CMP_0004456,1,VICT_0047542,ACCV2_0006776,73536.58,IMPS,Bank of Baroda,2026-01-06T11:36:34.629878,2026-01-06T11:51:34.629878
HOP_V2CMP_0004456_2,V2CMP_0004456,2,ACCV2_0006776,ACCV2_0006776,50643.22,RTGS,SBI,2026-01-06T11:49:14.586564,2026-01-06T12:06:14.586564
HOP_V2CMP_0004456_3,V2CMP_0004456,3,ACCV2_0006776,ACCV2_0006777,50643.22,UPI,Axis,2026-01-06T11:55:39.900303,2026-01-06T13:25:39.900303
HOP_V2CMP_0004457_1,V2CMP_0004457,1,VICT_0047543,ACCV2_0007818,3290.28,UPI,,2026-01-03T17:57:27.983617,2026-01-03T18:35:27.983617
HOP_V2CMP_0004457_2,V2CMP_0004457,2,ACCV2_0007818,ACCV2_0007818,3148.92,IMPS,,2026-01-03T18:07:41.718368,2026-01-03T18:21:41.718368
HOP_V2CMP_0004457_3,V2CMP_0004457,3,ACCV2_0007818,ACCV2_0041095,2315.04,UPI,HDFC,2026-01-03T18:17:22.507534,2026-01-03T18:47:22.507534
HOP_V2CMP_0004457_4,V2CMP_0004457,4,ACCV2_0041095,ACCV2_0007818,2315.04,NEFT,Kotak,2026-01-03T18:31:28.134579,2026-01-03T19:47:28.134579
HOP_V2CMP_0004458_1,V2CMP_0004458,1,VICT_0047544,ACCV2_0005373,60237.42,IMPS,SBI,2026-01-17T22:21:33.495119,2026-01-17T22:59:33.495119
HOP_V2CMP_0004458_2,V2CMP_0004458,2,ACCV2_0005373,ACCV2_0005373,48048.71,RTGS,Kotak,2026-01-17T22:22:51.477716,2026-01-17T23:29:51.477716
HOP_V2CMP_0004458_3,V2CMP_0004458,3,ACCV2_0005373,ACCV2_0005373,34100.02,UPI,HDFC,2026-01-17T22:29:45.645360,2026-01-17T22:43:45.645360
HOP_V2CMP_0004458_4,V2CMP_0004458,4,ACCV2_0005373,ACCV2_0005373,34100.02,UPI,Paytm PB,2026-01-17T22:44:31.711737,2026-01-17T23:05:31.711737
HOP_V2CMP_0004459_1,V2CMP_0004459,1,VICT_0047545,ACCV2_0042411,6270.05,IMPS,HDFC,2026-01-05T03:28:10.423424,2026-01-05T03:45:10.423424
HOP_V2CMP_0004459_2,V2CMP_0004459,2,ACCV2_0042411,ACCV2_0042412,4055.07,UPI,PNB,2026-01-05T03:30:00.322323,2026-01-05T04:44:00.322323
HOP_V2CMP_0004459_3,V2CMP_0004459,3,ACCV2_0042412,ACCV2_0042410,3409.1,UPI,,2026-01-05T03:40:40.383203,2026-01-05T05:07:40.383203
HOP_V2CMP_0004459_4,V2CMP_0004459,4,ACCV2_0042410,ACCV2_0042411,2803.04,UPI,Yes Bank,2026-01-05T03:44:52.322125,2026-01-05T04:30:52.322125
HOP_V2CMP_0004459_5,V2CMP_0004459,5,ACCV2_0042411,ACCV2_0042410,2166.75,RTGS,HDFC,2026-01-05T03:49:44.684364,2026-01-05T05:10:44.684364
HOP_V2CMP_0004459_6,V2CMP_0004459,6,ACCV2_0042410,ACCV2_0042413,2166.75,UPI,IndusInd,2026-01-05T03:59:07.540484,2026-01-05T04:55:07.540484
HOP_V2CMP_0004460_1,V2CMP_0004460,1,VICT_0047546,ACCV2_0000369,90503.5,UPI,Axis,2026-01-31T18:41:24.947408,2026-01-31T19:50:24.947408
HOP_V2CMP_0004460_2,V2CMP_0004460,2,ACCV2_0000369,ACCV2_0000369,71402.46,IMPS,ICICI,2026-01-31T18:44:02.089585,2026-01-31T19:59:02.089585
HOP_V2CMP_0004460_3,V2CMP_0004460,3,ACCV2_0000369,ACCV2_0000370,70967.85,NEFT,HDFC,2026-01-31T18:51:56.511241,2026-01-31T19:09:56.511241
HOP_V2CMP_0004460_4,V2CMP_0004460,4,ACCV2_0000370,ACCV2_0000370,70967.85,IMPS,Paytm PB,2026-01-31T19:12:46.502963,2026-01-31T19:34:46.502963
HOP_V2CMP_0004461_1,V2CMP_0004461,1,VICT_0047547,ACCV2_0039307,16912.81,UPI,HDFC,2026-01-27T21:07:36,2026-01-27T22:35:36
HOP_V2CMP_0004461_2,V2CMP_0004461,2,ACCV2_0039307,ACCV2_0039300,10498.81,NEFT,Yes Bank,2026-01-27T21:32:08.553586,2026-01-27T21:42:08.553586
