complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,victim_zone_id,incident_timestamp,complaint_timestamp,available_timestamp
V2CMP_0003152,TYP_01,OTP / KYC Fraud,24039.5,Jharkhand,Dhanbad,V2_ZID_066,2026-01-28T18:50:46,2026-01-30T14:04:41.153922,2026-01-30T14:45:41.153922
V2CMP_0003153,TYP_01,OTP / KYC Fraud,22991.86,Assam,Sonitpur,V2_ZID_094,2026-01-29T06:05:09,2026-01-29T07:26:42.861364,2026-01-29T08:09:42.861364
V2CMP_0003154,TYP_10,Courier / Parcel Scam,34378.29,Tripura,West Tripura,V2_ZID_092,2026-01-30T14:37:24,2026-01-30T16:01:49.348814,2026-01-30T16:30:49.348814
V2CMP_0003155,TYP_08,SIM Swap / Account Takeover,40508.75,Uttar Pradesh,Prayagraj,V2_ZID_012,2026-01-18T20:54:58,2026-01-18T22:54:51.791105,2026-01-18T23:00:51.791105
V2CMP_0003156,TYP_04,Investment / Crypto Scam,311615.06,Andhra Pradesh,Srikakulam,V2_ZID_120,2026-01-28T12:57:23,2026-01-29T18:36:07.114368,2026-01-29T19:20:07.114368
V2CMP_0003157,TYP_07,Digital Arrest,286535.26,Chhattisgarh,Durg,V2_ZID_085,2026-01-16T19:48:56,2026-01-19T17:38:28.859037,2026-01-19T17:56:28.859037
V2CMP_0003158,TYP_01,OTP / KYC Fraud,47652.02,Punjab,Jalandhar,V2_ZID_099,2026-01-16T18:51:58,2026-01-16T19:50:48.853079,2026-01-16T20:22:48.853079
V2CMP_0003159,TYP_05,Sextortion,27984.45,Karnataka,Bengaluru Urban,V2_ZID_020,2026-01-07T07:29:55,2026-01-08T19:42:23.076274,2026-01-08T20:05:23.076274
V2CMP_0003160,TYP_01,OTP / KYC Fraud,43511.46,Kerala,Thiruvananthapuram,V2_ZID_028,2026-01-16T12:56:23,2026-01-17T23:55:16.026722,2026-01-18T00:25:16.026722
V2CMP_0003161,TYP_07,Digital Arrest,533098.48,Uttar Pradesh,Lucknow,V2_ZID_009,2026-01-26T19:48:02,2026-01-29T15:13:51.991338,2026-01-29T15:29:51.991338
V2CMP_0003162,TYP_02,Fake Loan App,23481.23,Maharashtra,Mumbai City,V2_ZID_039,2026-01-17T23:12:37,2026-01-18T03:41:34.402370,2026-01-18T04:13:34.402370
V2CMP_0003163,TYP_06,Marketplace / OLX Fraud,5408.17,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-12T23:41:47,2026-01-13T03:02:47.542330,2026-01-13T03:24:47.542330
V2CMP_0003164,TYP_02,Fake Loan App,18544.99,Gujarat,Gandhinagar,V2_ZID_056,2026-01-18T13:08:52,2026-01-18T23:27:28.939492,2026-01-18T23:42:28.939492
V2CMP_0003165,TYP_10,Courier / Parcel Scam,109852.12,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-01T09:27:29,2026-01-01T11:24:36.091388,2026-01-01T12:05:36.091388
V2CMP_0003166,TYP_09,Romance / Honey Trap Scam,220712.71,Tamil Nadu,Coimbatore,V2_ZID_025,2026-01-10T21:06:56,2026-01-15T02:05:27.123287,2026-01-15T02:44:27.123287
V2CMP_0003167,TYP_02,Fake Loan App,8875.31,Assam,Dibrugarh,V2_ZID_088,2026-01-04T07:49:54,2026-01-04T19:29:52.656251,2026-01-04T19:48:52.656251
V2CMP_0003168,TYP_07,Digital Arrest,603765.82,West Bengal,Kolkata,V2_ZID_058,2026-01-11T05:03:28,2026-01-12T13:10:37.435380,2026-01-14T06:33:59.031034
V2CMP_0003169,TYP_07,Digital Arrest,188920.75,Punjab,Amritsar,V2_ZID_097,2026-01-14T01:22:01,2026-01-14T07:14:00.927798,2026-01-16T02:15:28.740250
V2CMP_0003170,TYP_02,Fake Loan App,16104.68,Rajasthan,Ajmer,V2_ZID_082,2026-01-27T08:01:53,2026-01-28T12:35:49.073545,2026-01-28T12:55:49.073545
V2CMP_0003171,TYP_03,Part-Time Job Scam,1042585.7,Punjab,Ludhiana,V2_ZID_098,2026-01-09T09:34:40,2026-01-09T19:32:54.904658,2026-01-09T19:38:54.904658
V2CMP_0003172,TYP_01,OTP / KYC Fraud,4968.28,Odisha,Dhenkanal,V2_ZID_069,2026-01-03T07:10:30,2026-01-03T08:55:09.053248,2026-01-03T09:37:09.053248
V2CMP_0003173,TYP_09,Romance / Honey Trap Scam,258063.24,Bihar,Bhagalpur,V2_ZID_062,2026-01-27T20:06:50,2026-01-30T06:42:00.789406,2026-01-30T06:47:00.789406
V2CMP_0003174,TYP_01,OTP / KYC Fraud,24317.23,Karnataka,Bengaluru Urban,V2_ZID_019,2026-01-11T22:12:09,2026-01-12T05:54:18.200658,2026-01-12T06:02:18.200658
V2CMP_0003175,TYP_06,Marketplace / OLX Fraud,5312.29,Kerala,Kollam,V2_ZID_112,2026-01-01T22:00:15,2026-01-02T01:12:44.414866,2026-01-03T23:47:19.005915
V2CMP_0003176,TYP_09,Romance / Honey Trap Scam,181922.78,Maharashtra,Thane,V2_ZID_041,2026-01-27T07:02:07,2026-01-28T02:47:51.331177,2026-01-28T02:52:51.331177
V2CMP_0003177,TYP_06,Marketplace / OLX Fraud,29108.09,Karnataka,Bengaluru Urban,V2_ZID_020,2026-01-22T01:25:09,2026-01-22T03:00:47.645746,2026-01-22T03:40:47.645746
V2CMP_0003178,TYP_04,Investment / Crypto Scam,862832.88,Kerala,Kozhikode,V2_ZID_029,2026-01-31T02:23:18,2026-02-01T02:16:32.580922,2026-02-01T02:25:32.580922
V2CMP_0003179,TYP_04,Investment / Crypto Scam,810384.55,Gujarat,Vadodara,V2_ZID_048,2026-01-29T18:09:00,2026-01-30T12:20:21.871291,2026-01-30T12:55:21.871291
V2CMP_0003180,TYP_02,Fake Loan App,28019.78,Odisha,Khordha,V2_ZID_067,2026-01-26T12:06:49,2026-01-26T17:03:07.484311,2026-01-26T17:37:07.484311
V2CMP_0003181,TYP_04,Investment / Crypto Scam,220199.48,Madhya Pradesh,Jabalpur,V2_ZID_075,2026-01-25T12:27:19,2026-01-25T21:06:42.215090,2026-01-25T21:15:42.215090
V2CMP_0003182,TYP_08,SIM Swap / Account Takeover,10902.32,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-01-01T16:27:29,2026-01-05T20:56:50.945210,2026-01-05T21:11:50.945210
V2CMP_0003183,TYP_09,Romance / Honey Trap Scam,172091.51,Maharashtra,Jalgaon,V2_ZID_080,2026-01-04T11:28:13,2026-01-07T10:29:26.698197,2026-01-07T11:01:26.698197
V2CMP_0003184,TYP_08,SIM Swap / Account Takeover,52327.35,Madhya Pradesh,Indore,V2_ZID_074,2026-01-29T08:39:31,2026-01-29T21:23:38.597469,2026-01-29T21:35:38.597469
V2CMP_0003185,TYP_07,Digital Arrest,435690.19,Meghalaya,East Khasi Hills,V2_ZID_090,2026-01-26T16:12:07,2026-01-26T20:29:38.301045,2026-01-26T20:38:38.301045
V2CMP_0003186,TYP_08,SIM Swap / Account Takeover,57093.36,Kerala,Ernakulam,V2_ZID_027,2026-01-24T17:52:45,2026-01-24T21:07:13.909294,2026-01-24T21:29:13.909294
V2CMP_0003187,TYP_03,Part-Time Job Scam,17215.61,West Bengal,Darjeeling,V2_ZID_070,2026-01-11T20:49:43,2026-01-11T22:15:08.383610,2026-01-11T22:34:08.383610
V2CMP_0003188,TYP_06,Marketplace / OLX Fraud,20581.88,Assam,Sonitpur,V2_ZID_094,2026-01-26T12:39:30,2026-01-26T23:28:55.170131,2026-01-26T23:40:55.170131
V2CMP_0003189,TYP_04,Investment / Crypto Scam,355742.83,Odisha,Cuttack,V2_ZID_068,2026-01-10T16:02:48,2026-01-12T04:53:47.864138,2026-01-12T05:30:47.864138
V2CMP_0003190,TYP_08,SIM Swap / Account Takeover,165304.05,West Bengal,North 24 Parganas,V2_ZID_057,2026-01-21T07:51:14,2026-01-21T09:57:27.846350,2026-01-21T10:24:27.846350
V2CMP_0003191,TYP_01,OTP / KYC Fraud,23869.55,Maharashtra,Pune,V2_ZID_042,2026-01-18T17:47:15,2026-01-18T18:48:05.608601,2026-01-18T19:07:05.608601
V2CMP_0003192,TYP_07,Digital Arrest,190338.45,Maharashtra,Mumbai City,V2_ZID_039,2026-01-15T14:43:18,2026-01-15T17:52:40.285712,2026-01-17T16:24:24.913896
V2CMP_0003193,TYP_08,SIM Swap / Account Takeover,27469.57,Bihar,Katihar,V2_ZID_072,2026-01-18T06:48:08,2026-01-18T11:16:10.961734,2026-01-18T11:34:10.961734
V2CMP_0003194,TYP_01,OTP / KYC Fraud,70011.91,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-01-26T10:35:04,2026-01-26T11:33:39.413311,2026-01-26T11:38:39.413311
V2CMP_0003195,TYP_07,Digital Arrest,156092.25,Kerala,Kozhikode,V2_ZID_029,2026-01-24T10:33:01,2026-01-24T23:00:49.504465,2026-01-24T23:34:49.504465
V2CMP_0003196,TYP_01,OTP / KYC Fraud,10324.87,Rajasthan,Alwar,V2_ZID_054,2026-01-23T16:44:01,2026-01-26T00:57:59.895530,2026-01-26T01:40:59.895530
V2CMP_0003197,TYP_09,Romance / Honey Trap Scam,36954.66,Jammu & Kashmir,,V2_ZID_107,2026-01-12T15:47:57,2026-01-13T03:29:54.864070,2026-01-13T03:45:54.864070
V2CMP_0003198,TYP_07,Digital Arrest,557944.2,Karnataka,Dharwad,V2_ZID_033,2026-01-03T11:52:48,2026-01-04T02:32:04.303305,2026-01-04T03:15:04.303305
V2CMP_0003199,TYP_01,OTP / KYC Fraud,17933.92,Chhattisgarh,Durg,V2_ZID_085,2026-01-20T14:58:46,2026-01-20T15:33:22.913005,2026-01-20T16:08:22.913005
V2CMP_0003200,TYP_02,Fake Loan App,11263.42,Gujarat,Gandhinagar,V2_ZID_056,2026-01-30T13:06:56,2026-01-30T22:59:20.490875,2026-01-30T23:36:20.490875
V2CMP_0003201,TYP_07,Digital Arrest,241916.75,Andhra Pradesh,Prakasam,V2_ZID_117,2026-01-18T01:47:45,2026-01-18T14:28:03.729701,2026-01-18T14:44:03.729701
V2CMP_0003202,TYP_03,Part-Time Job Scam,226620.9,Assam,Sonitpur,V2_ZID_094,2026-01-18T09:14:30,2026-01-18T18:46:10.867470,2026-01-18T19:27:10.867470
V2CMP_0003203,TYP_06,Marketplace / OLX Fraud,3724.39,Andhra Pradesh,East Godavari,V2_ZID_116,2026-01-22T12:48:50,2026-01-22T18:21:32.849002,2026-01-22T18:37:32.849002
V2CMP_0003204,TYP_04,Investment / Crypto Scam,199394.65,Maharashtra,Nagpur,V2_ZID_044,2026-01-28T23:30:22,2026-01-29T01:14:04.796560,2026-01-29T01:47:04.796560
V2CMP_0003205,TYP_10,Courier / Parcel Scam,147166.47,Madhya Pradesh,Ujjain,V2_ZID_081,2026-01-12T14:41:24,2026-01-12T20:34:18.295919,2026-01-12T21:10:18.295919
V2CMP_0003206,TYP_01,OTP / KYC Fraud,37873.66,West Bengal,Paschim Bardhaman,V2_ZID_071,2026-01-28T10:31:23,2026-01-28T11:01:23,2026-01-28T11:19:23
V2CMP_0003207,TYP_01,OTP / KYC Fraud,54624.49,Haryana,Ambala,V2_ZID_104,2026-01-02T12:13:14,2026-01-02T13:39:59.386964,2026-01-02T14:10:59.386964
V2CMP_0003208,TYP_07,Digital Arrest,194024.08,Andhra Pradesh,Srikakulam,V2_ZID_120,2026-01-27T22:32:29,2026-01-28T00:11:36.537460,2026-01-28T00:29:36.537460
V2CMP_0003209,TYP_04,Investment / Crypto Scam,1243534.24,Bihar,Katihar,V2_ZID_072,2026-01-17T19:41:13,2026-01-18T02:52:21.337318,2026-01-18T03:22:21.337318
V2CMP_0003210,TYP_08,SIM Swap / Account Takeover,12071.52,Assam,Sonitpur,V2_ZID_094,2026-01-23T11:31:09,2026-01-23T15:23:05.493237,2026-01-23T15:44:05.493237
V2CMP_0003211,TYP_09,Romance / Honey Trap Scam,55317.45,Rajasthan,Ajmer,V2_ZID_082,2026-01-29T20:54:53,2026-02-01T08:44:45.061800,2026-02-01T09:09:45.061800
V2CMP_0003212,TYP_01,OTP / KYC Fraud,31853.63,Assam,Jorhat,V2_ZID_093,2026-01-24T08:00:28,2026-01-24T09:27:14.067427,2026-01-24T10:08:14.067427
V2CMP_0003213,TYP_01,OTP / KYC Fraud,55724.38,Andhra Pradesh,Kurnool,V2_ZID_038,2026-01-24T20:16:02,2026-01-24T20:53:08.123140,2026-01-24T21:04:08.123140
V2CMP_0003214,TYP_02,Fake Loan App,17313.61,Tamil Nadu,Chennai,V2_ZID_023,2026-01-30T15:27:40,2026-01-30T17:46:55.781005,2026-01-30T18:16:55.781005
V2CMP_0003215,TYP_04,Investment / Crypto Scam,3788505.84,Bihar,Gaya,V2_ZID_061,2026-01-30T15:33:37,2026-02-01T06:37:33.706160,2026-02-01T06:51:33.706160
V2CMP_0003216,TYP_03,Part-Time Job Scam,373089.75,Gujarat,Ahmedabad,V2_ZID_046,2026-01-05T00:22:40,2026-01-05T02:05:40.464562,2026-01-05T02:38:40.464562
V2CMP_0003217,TYP_04,Investment / Crypto Scam,463203.12,Uttar Pradesh,Varanasi,V2_ZID_011,2026-01-28T16:41:30,2026-01-29T19:00:18.382168,2026-01-29T19:14:18.382168
V2CMP_0003218,TYP_01,OTP / KYC Fraud,17094.05,Rajasthan,Bharatpur,V2_ZID_055,2026-01-10T21:52:19,2026-01-10T23:53:17.211970,2026-01-11T00:05:17.211970
V2CMP_0003219,TYP_08,SIM Swap / Account Takeover,68060.41,Bihar,Muzaffarpur,V2_ZID_060,2026-01-19T10:08:56,2026-01-19T10:38:56,2026-01-19T11:08:56
V2CMP_0003220,TYP_03,Part-Time Job Scam,50935.46,Punjab,Amritsar,V2_ZID_097,2026-01-31T19:58:50,2026-02-01T00:42:56.399729,2026-02-01T00:51:56.399729
V2CMP_0003221,TYP_06,Marketplace / OLX Fraud,14775.92,Karnataka,Udupi,V2_ZID_115,2026-01-08T18:02:25,2026-01-08T19:58:39.185182,2026-01-08T20:09:39.185182
V2CMP_0003222,TYP_10,Courier / Parcel Scam,146609.25,Kerala,Kozhikode,V2_ZID_029,2026-01-25T17:34:14,2026-01-26T01:31:13.887466,2026-01-26T01:45:13.887466
V2CMP_0003223,TYP_02,Fake Loan App,9573.77,Maharashtra,Thane,V2_ZID_041,2026-01-13T17:21:25,2026-01-13T18:29:04.960883,2026-01-13T18:46:04.960883
V2CMP_0003224,TYP_03,Part-Time Job Scam,147573.49,Maharashtra,Nashik,V2_ZID_043,2026-01-14T08:59:50,2026-01-15T16:11:55.668852,2026-01-15T16:28:55.668852
V2CMP_0003225,TYP_03,Part-Time Job Scam,80386.97,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-01-09T12:34:48,2026-01-09T23:34:14.401012,2026-01-10T00:00:14.401012
V2CMP_0003226,TYP_03,Part-Time Job Scam,96024.53,Kerala,Palakkad,V2_ZID_114,2026-01-29T21:12:41,2026-01-29T21:54:16.191795,2026-01-29T22:37:16.191795
V2CMP_0003227,TYP_07,Digital Arrest,364650.02,Punjab,Patiala,V2_ZID_100,2026-01-11T07:25:05,2026-01-12T22:12:14.872344,2026-01-12T22:49:14.872344
V2CMP_0003228,TYP_02,Fake Loan App,11464.93,Rajasthan,Bharatpur,V2_ZID_055,2026-01-15T12:37:29,2026-01-16T02:19:38.693722,2026-01-16T03:04:38.693722
V2CMP_0003229,TYP_07,Digital Arrest,562182.69,Kerala,Thiruvananthapuram,V2_ZID_028,2026-01-10T08:48:02,2026-01-10T14:15:52.143806,2026-01-10T14:32:52.143806
V2CMP_0003230,TYP_04,Investment / Crypto Scam,2624349.63,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-01-18T12:28:27,2026-01-18T20:03:04.887377,2026-01-18T20:29:04.887377
V2CMP_0003231,TYP_05,Sextortion,128028.0,Kerala,Thiruvananthapuram,V2_ZID_028,2026-01-08T09:12:00,2026-01-08T19:26:50.660050,2026-01-08T19:47:50.660050
V2CMP_0003232,TYP_01,OTP / KYC Fraud,17504.79,Bihar,Katihar,V2_ZID_072,2026-01-11T15:50:31,2026-01-11T17:31:58.605033,2026-01-11T18:04:58.605033
V2CMP_0003233,TYP_06,Marketplace / OLX Fraud,7131.19,Punjab,Hoshiarpur,V2_ZID_102,2026-01-22T18:47:15,2026-01-23T04:35:59.236701,2026-01-23T05:09:59.236701
V2CMP_0003234,TYP_04,Investment / Crypto Scam,408200.15,Rajasthan,Alwar,V2_ZID_054,2026-01-31T20:13:47,2026-02-01T13:54:25.343092,2026-02-01T14:22:25.343092
V2CMP_0003235,TYP_09,Romance / Honey Trap Scam,1041918.52,Delhi,Central Delhi,V2_ZID_001,2026-01-12T13:15:00,2026-01-13T10:36:53.849949,2026-01-13T11:21:53.849949
V2CMP_0003236,TYP_09,Romance / Honey Trap Scam,485287.74,Odisha,Cuttack,V2_ZID_068,2026-01-06T09:14:15,2026-01-08T07:39:03.457355,2026-01-08T08:14:03.457355
V2CMP_0003237,TYP_01,OTP / KYC Fraud,41318.05,Tamil Nadu,Coimbatore,V2_ZID_025,2026-01-29T12:43:01,2026-01-29T13:43:56.160557,2026-01-29T13:53:56.160557
V2CMP_0003238,TYP_01,OTP / KYC Fraud,64967.53,Andhra Pradesh,East Godavari,V2_ZID_116,2026-01-21T19:42:35,2026-01-21T21:54:01.370591,2026-01-21T22:16:01.370591
V2CMP_0003239,TYP_06,Marketplace / OLX Fraud,11024.61,Andhra Pradesh,East Godavari,V2_ZID_116,2026-01-20T12:33:02,2026-01-20T13:08:17.404125,2026-01-20T13:46:17.404125
V2CMP_0003240,TYP_10,Courier / Parcel Scam,49160.92,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-01-08T10:31:30,2026-01-08T11:30:20.824355,2026-01-08T11:55:20.824355
V2CMP_0003241,TYP_05,Sextortion,13019.5,Assam,Kamrup Metro,V2_ZID_087,2026-01-29T12:39:19,2026-01-30T03:07:29.019537,2026-01-30T03:31:29.019537
V2CMP_0003242,TYP_04,Investment / Crypto Scam,121949.24,Rajasthan,Jaipur,V2_ZID_050,2026-01-18T16:03:17,2026-01-18T18:30:04.308359,2026-01-18T19:14:04.308359
V2CMP_0003243,TYP_07,Digital Arrest,1491280.62,Telangana,Hyderabad,V2_ZID_021,2026-01-12T23:58:08,2026-01-13T01:34:42.281485,2026-01-13T01:45:42.281485
V2CMP_0003244,TYP_10,Courier / Parcel Scam,13237.55,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-01-25T09:41:32,2026-01-25T12:21:36.306835,2026-01-25T12:46:36.306835
V2CMP_0003245,TYP_02,Fake Loan App,32878.18,Andhra Pradesh,East Godavari,V2_ZID_116,2026-01-02T06:48:26,2026-01-02T19:03:40.221757,2026-01-02T19:33:40.221757
V2CMP_0003246,TYP_05,Sextortion,119114.56,Assam,Jorhat,V2_ZID_093,2026-01-07T17:21:09,2026-01-09T05:48:30.626063,2026-01-09T06:03:30.626063
V2CMP_0003247,TYP_06,Marketplace / OLX Fraud,6841.4,Haryana,Nuh,V2_ZID_005,2026-01-30T04:06:31,2026-01-30T06:21:20.576312,2026-01-30T06:26:20.576312
V2CMP_0003248,TYP_01,OTP / KYC Fraud,15135.08,Uttar Pradesh,Lucknow,V2_ZID_009,2026-01-04T10:31:04,2026-01-04T12:26:44.852268,2026-01-04T12:57:44.852268
V2CMP_0003249,TYP_08,SIM Swap / Account Takeover,25825.33,Assam,Kamrup Metro,V2_ZID_087,2026-01-06T13:48:46,2026-01-06T16:39:41.500181,2026-01-06T17:16:41.500181
V2CMP_0003250,TYP_06,Marketplace / OLX Fraud,7664.91,Rajasthan,Udaipur,V2_ZID_053,2026-01-14T11:13:42,2026-01-15T06:19:27.728825,2026-01-15T07:02:27.728825
V2CMP_0003251,TYP_02,Fake Loan App,20203.55,Bihar,Patna,V2_ZID_059,2026-01-14T19:39:42,2026-01-15T01:39:42,2026-01-15T01:59:42
V2CMP_0003252,TYP_02,Fake Loan App,10841.18,Karnataka,Bengaluru Urban,V2_ZID_019,2026-01-27T06:32:20,2026-01-27T12:23:25.295471,2026-01-27T12:30:25.295471
V2CMP_0003253,TYP_08,SIM Swap / Account Takeover,49926.11,Karnataka,,V2_ZID_109,2026-01-16T11:17:05,2026-01-16T13:14:57.873943,2026-01-16T13:38:57.873943
V2CMP_0003254,TYP_02,Fake Loan App,30477.91,Assam,Dibrugarh,V2_ZID_088,2026-01-24T10:30:25,2026-01-25T08:53:34.466542,2026-01-25T09:21:34.466542
V2CMP_0003255,TYP_08,SIM Swap / Account Takeover,41527.61,Andhra Pradesh,,V2_ZID_034,2026-01-08T10:00:33,2026-01-08T12:01:42.692896,2026-01-08T12:36:42.692896
V2CMP_0003256,TYP_02,Fake Loan App,17470.26,Haryana,Nuh,V2_ZID_005,2026-01-18T22:13:58,2026-01-19T04:00:02.451367,2026-01-19T04:36:02.451367
V2CMP_0003257,TYP_01,OTP / KYC Fraud,33475.65,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-01-01T16:37:38,2026-01-03T10:00:17.343088,2026-01-03T10:33:17.343088
V2CMP_0003258,TYP_07,Digital Arrest,107943.62,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-01-14T21:17:21,2026-01-15T00:34:33.016667,2026-01-15T00:58:33.016667
V2CMP_0003259,TYP_01,OTP / KYC Fraud,49298.15,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-02T10:48:11,2026-01-02T11:56:53.598370,2026-01-02T12:23:53.598370
V2CMP_0003260,TYP_02,Fake Loan App,27992.02,West Bengal,Kolkata,V2_ZID_058,2026-01-06T18:06:33,2026-01-06T21:27:03.090124,2026-01-06T21:45:03.090124
V2CMP_0003261,TYP_05,Sextortion,33710.16,Kerala,Palakkad,V2_ZID_114,2026-01-12T18:16:30,2026-01-12T19:46:59.559349,2026-01-12T20:20:59.559349
V2CMP_0003262,TYP_07,Digital Arrest,264663.46,Uttar Pradesh,Gautam Buddha Nagar,V2_ZID_004,2026-01-14T19:58:43,2026-01-14T21:23:48.596470,2026-01-14T21:42:48.596470
V2CMP_0003263,TYP_06,Marketplace / OLX Fraud,18334.01,Tamil Nadu,Madurai,V2_ZID_026,2026-01-29T21:13:39,2026-01-29T22:08:06.767714,2026-01-29T22:31:06.767714
V2CMP_0003264,TYP_01,OTP / KYC Fraud,174832.86,Nagaland,Kohima,V2_ZID_095,2026-01-20T07:16:36,2026-01-22T05:12:53.461113,2026-01-22T05:33:53.461113
V2CMP_0003265,TYP_06,Marketplace / OLX Fraud,10656.78,Karnataka,Udupi,V2_ZID_115,2026-01-31T11:42:07,2026-01-31T13:45:28.941829,2026-01-31T14:07:28.941829
V2CMP_0003266,TYP_01,OTP / KYC Fraud,12896.1,Jharkhand,Ranchi,V2_ZID_065,2026-01-12T12:54:53,2026-01-12T13:24:53,2026-01-12T13:49:53
V2CMP_0003267,TYP_03,Part-Time Job Scam,92547.55,Andhra Pradesh,Krishna,V2_ZID_030,2026-01-07T15:03:04,2026-01-08T07:38:08.442740,2026-01-08T07:59:08.442740
V2CMP_0003268,TYP_03,Part-Time Job Scam,67318.46,Maharashtra,Ratnagiri,V2_ZID_111,2026-01-04T14:48:17,2026-01-04T16:11:40.402819,2026-01-04T16:43:40.402819
V2CMP_0003269,TYP_06,Marketplace / OLX Fraud,17408.04,Madhya Pradesh,Bhopal,V2_ZID_073,2026-01-07T20:22:07,2026-01-07T21:35:45.075326,2026-01-09T22:11:30.249278
V2CMP_0003270,TYP_09,Romance / Honey Trap Scam,6683727.38,West Bengal,North 24 Parganas,V2_ZID_057,2026-01-11T03:51:27,2026-01-12T10:19:28.462835,2026-01-12T11:02:28.462835
V2CMP_0003271,TYP_02,Fake Loan App,9905.19,Jammu & Kashmir,Jammu,V2_ZID_108,2026-01-24T21:05:49,2026-01-25T01:14:25.439201,2026-01-25T01:35:25.439201
V2CMP_0003272,TYP_04,Investment / Crypto Scam,1551551.39,Haryana,Nuh,V2_ZID_005,2026-01-08T10:17:47,2026-01-09T08:36:19.228448,2026-01-09T08:44:19.228448
V2CMP_0003273,TYP_07,Digital Arrest,338729.4,Karnataka,Mysuru,V2_ZID_032,2026-01-21T11:31:08,2026-01-22T02:51:30.000717,2026-01-22T03:09:30.000717
V2CMP_0003274,TYP_06,Marketplace / OLX Fraud,4394.54,Kerala,Thiruvananthapuram,V2_ZID_028,2026-01-29T14:00:41,2026-01-29T16:09:06.146289,2026-01-29T16:53:06.146289
V2CMP_0003275,TYP_03,Part-Time Job Scam,128431.28,Rajasthan,Jodhpur,V2_ZID_051,2026-01-04T12:54:22,2026-01-06T04:51:04.475238,2026-01-06T05:24:04.475238
V2CMP_0003276,TYP_09,Romance / Honey Trap Scam,312569.64,Kerala,Kannur,V2_ZID_113,2026-01-14T13:39:46,2026-01-15T00:58:01.702910,2026-01-16T14:38:39.653189
V2CMP_0003277,TYP_07,Digital Arrest,78001.2,Uttar Pradesh,Ghaziabad,V2_ZID_007,2026-01-16T11:33:46,2026-01-16T13:12:52.806852,2026-01-16T13:55:52.806852
V2CMP_0003278,TYP_01,OTP / KYC Fraud,88081.96,Haryana,Faridabad,V2_ZID_008,2026-01-08T20:48:19,2026-01-08T22:29:04.841917,2026-01-08T23:11:04.841917
V2CMP_0003279,TYP_01,OTP / KYC Fraud,13601.95,Haryana,Nuh,V2_ZID_005,2026-01-16T19:22:51,2026-01-16T20:11:52.606062,2026-01-18T20:01:35.082028
V2CMP_0003280,TYP_07,Digital Arrest,2185376.04,Haryana,Ambala,V2_ZID_104,2026-01-20T09:35:38,2026-01-21T02:20:50.580256,2026-01-21T03:04:50.580256
V2CMP_0003281,TYP_06,Marketplace / OLX Fraud,7047.71,Jharkhand,Deoghar,V2_ZID_064,2026-01-10T10:34:18,2026-01-10T12:01:10.646440,2026-01-10T12:36:10.646440
V2CMP_0003282,TYP_03,Part-Time Job Scam,224285.21,Madhya Pradesh,Ujjain,V2_ZID_081,2026-01-02T12:31:44,2026-01-05T08:27:00.610031,2026-01-05T09:09:00.610031
V2CMP_0003283,TYP_03,Part-Time Job Scam,86929.87,Mizoram,Aizawl,V2_ZID_096,2026-01-24T09:02:36,2026-01-24T10:01:06.569488,2026-01-24T10:06:06.569488
V2CMP_0003284,TYP_02,Fake Loan App,2372.39,Bihar,Bhagalpur,V2_ZID_062,2026-01-02T13:23:03,2026-01-02T18:45:54.972037,2026-01-02T18:56:54.972037
V2CMP_0003285,TYP_01,OTP / KYC Fraud,40085.04,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-01-15T20:53:28,2026-01-19T02:51:33.391906,2026-01-19T03:08:33.391906
V2CMP_0003286,TYP_03,Part-Time Job Scam,128757.86,Maharashtra,,V2_ZID_111,2026-01-16T18:10:37,2026-01-17T08:55:32.533529,2026-01-17T09:29:32.533529
V2CMP_0003287,TYP_09,Romance / Honey Trap Scam,536250.81,Madhya Pradesh,Bhopal,V2_ZID_073,2026-01-21T12:11:38,2026-01-21T13:10:37.815604,2026-01-21T13:45:37.815604
V2CMP_0003288,TYP_07,Digital Arrest,813426.37,Telangana,Hanumakonda,V2_ZID_035,2026-01-02T16:49:42,2026-01-03T05:16:40.898832,2026-01-03T05:25:40.898832
V2CMP_0003289,TYP_07,Digital Arrest,759387.24,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-26T02:08:19,2026-01-26T04:21:01.246898,2026-01-26T04:40:01.246898
V2CMP_0003290,TYP_03,Part-Time Job Scam,86726.93,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-25T16:11:26,2026-01-25T17:14:38.299712,2026-01-25T17:20:38.299712
